task_id	hash	native_id	name	status	exit	realtime	peak_vmem	peak_rss
296	85/7dcd92	2254767	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	18m 12s	25.7 GB	24.9 GB
1061	ea/8203b5	2254541	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 1m 33s	9.3 GB	8.6 GB
88	ca/ede621	2254240	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 46m 21s	9.9 GB	9.3 GB
2684	a5/b3bc50	2254699	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 4s	4.7 GB	4 GB
2002	e1/9f8c3f	2254814	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	58.6s	4.4 GB	3.6 GB
134	be/0e5d33	2254286	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 48m 3s	1.4 GB	712.2 MB
168	2d/a76045	2254320	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 27m 35s	1.3 GB	673 MB
1259	e2/251063	2254812	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 40s	41.7 GB	41 GB
141	6d/889ee6	2254292	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 48m 10s	1.4 GB	714.1 MB
201	c1/c66052	2254353	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	1h 9m 36s	27.6 GB	26.7 GB
1716	8e/7bae47	2254820	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 29s	2.7 GB	1.8 GB
1136	25/c6c788	2254774	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 30s	28.2 GB	27.4 GB
50	b5/1cd85c	2254202	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 10m 8s	1.4 GB	715.6 MB
127	94/46de5f	2254279	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 50m 38s	1.4 GB	719.9 MB
1624	8b/86fae9	2254828	run_method (papalexi/eccite_screen/protein+nb_regression)	COMPLETED	0	13.4s	1.1 GB	393.8 MB
1623	db/4f4ac5	2254829	run_method (papalexi/eccite_screen/protein+permutation_test)	COMPLETED	0	13.2s	1.1 GB	386.8 MB
712	41/4bb07e	2254409	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	56m 32s	19.2 GB	18.3 GB
2683	db/ed0cf5	2254698	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	43m 40s	5.4 GB	4.6 GB
1628	7e/cac1ac	2254833	run_method (papalexi/eccite_screen/protein+mimosca)	COMPLETED	0	12.9s	1.1 GB	423.5 MB
384	fa/c51313	2254824	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 42s	38.7 GB	38 GB
1066	7e/38cf21	2254783	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 58s	28.2 GB	27.3 GB
64	ab/5ce660	2254216	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 4m 30s	1.4 GB	720.6 MB
186	0a/0f6c56	2254338	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 48m 28s	9.9 GB	9.3 GB
193	40/46ac97	2254345	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 48m 30s	9.9 GB	9.3 GB
200	7b/6fcd0d	2254351	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 48m 12s	9.9 GB	9.3 GB
1794	03/f994e8	2254838	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	53.9s	4.3 GB	3.6 GB
2086	0e/8755c4	2254839	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	51.5s	4.4 GB	3.6 GB
375	f8/a421ac	2254528	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 14m 59s	9.9 GB	9.3 GB
78	2a/d345bc	2254230	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 55m 39s	1.4 GB	719.4 MB
1823	bd/741b93	2254843	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	28.9s	4.2 GB	3.6 GB
106	05/0cb3e4	2254259	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 56m 2s	1.4 GB	712.4 MB
1111	2b/7efa6d	2254416	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	55m 56s	27.4 GB	26.5 GB
99	5a/fb09ae	2254250	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 56m 57s	1.4 GB	719.1 MB
155	a4/b70fb6	2254308	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 56m 13s	1.4 GB	715.8 MB
71	af/df7bcf	2254223	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 20s	1.4 GB	702.4 MB
113	cb/f6f2aa	2254266	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 57m 10s	1.4 GB	710.1 MB
417	8f/ca192a	2254549	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 9m 28s	9.9 GB	9.3 GB
2444	9a/eb64a6	2254851	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	39.1s	1.8 GB	1006.4 MB
2443	8f/8a0a58	2254852	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 36s	1.1 GB	412.2 MB
1117	99/fdfc7e	2254558	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 6m 54s	9.3 GB	8.6 GB
1653	ea/bbd768	2254855	run_method (papalexi/eccite_screen/protein+schraivogel_method)	COMPLETED	0	30s	1.5 GB	654.9 MB
527	42/7d44c4	2254816	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 38s	18.8 GB	18 GB
828	e0/1aca18	2254817	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 32s	18.8 GB	18 GB
2157	35/50b40e	2254775	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	31m 4s	29.2 GB	28.3 GB
968	7b/1644c0	2254818	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	15m 6s	18.8 GB	18 GB
599	9c/4b2612	2254582	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	2h 2m 11s	7 GB	6.3 GB
668	3e/eb76da	2254810	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m 44s	7.4 GB	6.6 GB
148	94/3ff5e8	2254299	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 2m 48s	1.4 GB	703.2 MB
85	4c/71c512	2254237	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 4m 4s	1.4 GB	708.5 MB
120	3d/ab2958	2254272	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 4m 58s	1.4 GB	718.3 MB
1313	73/a15791	2254577	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 7m 45s	9.3 GB	8.6 GB
370	35/466afd	2254861	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 9s	38.7 GB	38 GB
92	97/37129c	2254244	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 5m 43s	1.4 GB	717.8 MB
2021	a4/b17d6a	2254868	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	23.6s	4.3 GB	3.6 GB
2210	67/357f72	2254863	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	2m 46s	29.8 GB	29.1 GB
1040	eb/6db205	2254592	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 29s	9.3 GB	8.6 GB
2577	e6/231fa1	2254815	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	20m 28s	21.1 GB	20.2 GB
2075	8a/b44d69	2254875	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	26.4s	4.4 GB	3.7 GB
162	ba/07d19f	2254314	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 53m 10s	1.4 GB	708.9 MB
1403	95/8f4b29	2254805	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	25m 28s	9.8 GB	9 GB
1971	b3/1d6287	2254553	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	11m 21s	4.7 GB	3.6 GB
2322	19/57301d	2254878	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	13.5s	1.1 GB	436.8 MB
292	d0/ccd264	2254440	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	57m 15s	27.5 GB	26.7 GB
2263	28/8475de	2254705	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	59m 44s	7.3 GB	6.4 GB
2010	41/1dafcd	2254877	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 8s	2.7 GB	1.9 GB
1130	39/7bb4df	2254821	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 22s	9.8 GB	9 GB
1027	ac/0714e1	2254476	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	51m 16s	27.4 GB	26.5 GB
1119	71/51cf0e	2254882	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 32s	41.7 GB	41 GB
661	fc/a64710	2254847	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m 35s	7.4 GB	6.6 GB
1569	0c/f4e885	2254876	run_method (papalexi/eccite_screen/gene+schraivogel_method)	COMPLETED	0	7m 44s	13.5 GB	12.7 GB
682	1a/5be1c9	2254853	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m	7.4 GB	6.6 GB
506	62/85b403	2254846	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	19m 52s	25.8 GB	24.9 GB
154	08/213031	2254306	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	3h 17m 54s	1.3 GB	672.9 MB
182	da/625925	2254333	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 16m 37s	1.3 GB	673 MB
1175	3b/b534fd	2254889	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 32s	41.7 GB	41 GB
1501	b5/10eba9	2254837	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	26m 22s	9.8 GB	9 GB
908	10/93ea31	2254433	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 13m 2s	19.2 GB	18.3 GB
175	7a/326be4	2254327	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 24m 44s	1.3 GB	673 MB
2607	d1/ec2267	2254790	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	47m 43s	4.7 GB	4 GB
1871	09/bb6600	2254899	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	46.4s	4.3 GB	3.6 GB
2619	d1/0d2196	2254870	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	17m 41s	21.1 GB	20.2 GB
2116	ae/3f78da	2254743	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 6m 46s	7.3 GB	6.4 GB
2697	b7/9b3064	2254780	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	53m 25s	5.4 GB	4.6 GB
325	d6/ea0926	2254858	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	25m 40s	10.5 GB	9.7 GB
2035	cc/ecc335	2254905	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	25.8s	4.4 GB	3.7 GB
1525	b5/42d1b2	2254902	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 19s	41.7 GB	41 GB
2037	91/85a934	2254906	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	53s	4.4 GB	3.6 GB
1020	bd/43e05b	2254470	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 5m 58s	19.2 GB	18.3 GB
1692	7c/ac613b	2254910	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	26.9s	4.3 GB	3.6 GB
1833	5b/0610b7	2254911	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	1m 2s	4.1 GB	3.5 GB
1873	84/d95983	2254587	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca)	COMPLETED	0	9m 31s	4.4 GB	3.4 GB
1658	ee/6d42bd	2254913	run_method (papalexi/eccite_screen/protein+permutation_test)	COMPLETED	0	12.1s	1.1 GB	387.4 MB
581	58/a4f641	2254382	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 38m 30s	1.2 GB	556.5 MB
2171	44/bd1934	2254850	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	32m 29s	29.2 GB	28.3 GB
854	a2/67f008	2254377	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 40m 36s	1.2 GB	557.9 MB
2642	61/3f54c7	2254834	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 10s	4.7 GB	4 GB
1911	9a/6f4328	2254917	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	51.6s	4.4 GB	3.6 GB
2621	24/2b5521	2254831	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	39m 5s	4.7 GB	4 GB
564	fa/e04e7d	2254669	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 25s	7 GB	6.3 GB
1258	db/a0e8f3	2254479	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	1h 6m 29s	27.5 GB	26.5 GB
2231	d6/b17bdf	2254918	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	2m 41s	29.8 GB	29.1 GB
1737	42/52c88f	2254921	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 14s	2.5 GB	1.7 GB
2158	ad/6ca752	2254776	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 3m 44s	7.3 GB	6.4 GB
2455	97/5e3205	2254927	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	13.8s	1.1 GB	429.3 MB
1273	ab/be9b03	2254919	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 18s	41.7 GB	41 GB
2651	37/218edb	2254922	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 19s	16.1 GB	15.5 GB
2213	66/0e8723	2254864	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	32m 26s	29.2 GB	28.3 GB
831	25/8793d6	2254508	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	59m 46s	19.2 GB	18.3 GB
909	92/018676	2254925	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 17s	27.4 GB	26.7 GB
1432	2f/7e7a37	2254570	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 40m 24s	9.3 GB	8.6 GB
879	c2/ae9370	2254682	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 22s	7 GB	6.3 GB
2685	4c/f139d8	2254623	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 31s	10.4 GB	9.6 GB
1852	58/9849e5	2254613	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca)	COMPLETED	0	10m 5s	4.4 GB	3.4 GB
2489	9c/dd80cb	2254630	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	16.1s	1.2 GB	498 MB
1935	fe/deddc2	2254937	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	20.3s	4.4 GB	3.7 GB
1342	68/6481d2	2254518	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	54m 19s	27.4 GB	26.5 GB
1787	ef/b5d4a4	2254936	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	47.1s	4.3 GB	3.6 GB
2620	8d/7012f2	2254830	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	49m 47s	5.4 GB	4.6 GB
1921	d7/82d0c4	2254942	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	21.1s	4.1 GB	3.4 GB
2626	f8/93f310	2254900	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	20m 33s	21.1 GB	20.2 GB
189	6e/f35170	2254341	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 20m 54s	1.3 GB	673.1 MB
356	a0/3aa9cc	2254938	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 21s	38.7 GB	38 GB
1381	9a/f9880b	2254909	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	17m 2s	28.2 GB	27.3 GB
623	01/729db5	2254419	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 38m 31s	1.2 GB	556.8 MB
2285	c0/fb1826	2254693	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 36m 15s	7 GB	6.3 GB
517	45/e7b6c2	2254943	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 39s	27.4 GB	26.7 GB
613	d9/8de771	2254721	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 14s	7 GB	6.3 GB
2386	f1/294155	2254949	run_method (schraivogel/ground_truth_tapseq/gene+permutation_test)	COMPLETED	0	1m 6s	1.1 GB	391.6 MB
516	d7/d5c666	2254524	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	58m 55s	19.2 GB	18.3 GB
1558	12/4de21c	2254629	run_method (papalexi/eccite_screen/gene+mimosca)	COMPLETED	0	7m 35s	12.4 GB	11.6 GB
1620	be/09caca	2254954	run_method (papalexi/eccite_screen/protein+liscovitch_method)	COMPLETED	0	11.2s	1 GB	356.8 MB
1621	b8/d762e4	2254955	run_method (papalexi/eccite_screen/protein+mimosca)	COMPLETED	0	13.3s	1.1 GB	423.4 MB
1321	dc/0de591	2254537	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	55m 55s	27.5 GB	26.5 GB
915	3c/d767e6	2254536	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	57m 54s	19.2 GB	18.3 GB
319	f3/2e46c4	2254581	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 49m 2s	9.9 GB	9.3 GB
891	a9/6b8a10	2254928	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	14m 42s	18.8 GB	18 GB
418	c4/6b23f5	2254550	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	53m 35s	27.6 GB	26.7 GB
1460	e3/890529	2254600	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 38m 35s	9.3 GB	8.6 GB
766	56/48e2cb	2254924	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 23s	7.4 GB	6.6 GB
1126	f5/05d578	2254958	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	2m 54s	41.7 GB	41 GB
2034	6a/1f7639	2254633	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	11m 47s	4.7 GB	3.6 GB
674	15/e82610	2254940	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	11m 21s	18.8 GB	18 GB
2546	8c/83cd5a	2254962	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	1m 36s	16.1 GB	15.5 GB
169	eb/8aefc1	2254321	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 57m 31s	1.4 GB	715 MB
1447	3a/eb3562	2254530	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	1h 3m 31s	27.5 GB	26.5 GB
1973	56/b9067e	2254969	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	43.9s	4.3 GB	3.6 GB
206	49/6e4f7a	2254914	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	24m 35s	10.5 GB	9.7 GB
1376	83/34a7c2	2254642	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 7m 16s	9.3 GB	8.6 GB
320	6f/37abfc	2254562	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	57m 2s	27.6 GB	26.7 GB
1858	8c/0c2935	2254973	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	29s	4.2 GB	3.6 GB
2273	3d/24fb2e	2254965	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	2m 32s	29.8 GB	29.1 GB
1821	76/8581df	2254968	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 11s	2.7 GB	1.8 GB
2606	b4/02e9e3	2254879	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	46m 14s	5.4 GB	4.6 GB
1552	a7/de5ee4	2254971	run_method (papalexi/eccite_screen/gene+weissman_method)	COMPLETED	0	1m 35s	18.2 GB	17.6 GB
196	f2/eb10bd	2254349	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 17m 13s	1.3 GB	673.4 MB
2471	09/d182cb	2254974	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 41s	1.1 GB	413 MB
1411	af/f09fa5	2254668	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 58m 12s	9.3 GB	8.6 GB
615	59/3a0589	2254976	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 27s	27.4 GB	26.7 GB
2088	44/6aa10d	2254840	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 2m 54s	7.3 GB	6.4 GB
916	9a/1a50a4	2254977	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 30s	27.4 GB	26.7 GB
1647	21/11f2e9	2254984	run_method (papalexi/eccite_screen/protein+seurat_de)	COMPLETED	0	15.6s	1.2 GB	399.5 MB
183	32/33b4a9	2254335	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 55m 37s	1.4 GB	718.9 MB
1673	16/7f7c93	2254988	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 10s	4.2 GB	3.5 GB
1304	3c/a4b3fb	2254944	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 23s	28.2 GB	27.3 GB
1596	54/14e9ed	2254792	run_method (papalexi/eccite_screen/gene+nb_regression)	COMPLETED	0	1h 26m 56s	1.1 GB	408.5 MB
1995	f3/6dcf94	2254991	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	47.1s	4.4 GB	3.6 GB
1746	8b/579099	2254993	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	21.5s	4.3 GB	3.6 GB
277	6b/6cbc62	2254665	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 6m 39s	9.9 GB	9.3 GB
2535	73/c21008	2254950	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	20m 20s	21.1 GB	20.2 GB
1181	98/cb77a1	2254576	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	56m 55s	27.4 GB	26.5 GB
176	cc/3163ec	2254329	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 9m 11s	1.4 GB	711 MB
1022	c2/6a21cc	2254471	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 45m 22s	1.2 GB	556.8 MB
600	c8/d1a6c6	2254583	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	58m 13s	19.2 GB	18.3 GB
989	10/a9f498	2254983	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	11m 17s	18.8 GB	18 GB
2410	e6/e0881d	2255001	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	20.2s	1.3 GB	471.1 MB
1322	99/1e7d87	2254995	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 22s	41.7 GB	41 GB
1473	be/a41dc1	2254951	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 33s	9.8 GB	9 GB
275	ed/92431a	2254975	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	15m 3s	25.7 GB	24.9 GB
2007	31/f1fcd2	2255005	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	25.5s	4.3 GB	3.6 GB
734	53/7798d5	2255002	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 7s	27.4 GB	26.7 GB
1509	b5/188c71	2254711	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 59m 57s	9.3 GB	8.6 GB
1554	d0/32699a	2254804	run_method (papalexi/eccite_screen/gene+nb_regression)	COMPLETED	0	1h 30m 58s	1.1 GB	408.3 MB
707	d1/be24e8	2254506	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 43m 43s	1.2 GB	556.6 MB
220	9d/74e313	2254966	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	26m 32s	10.5 GB	9.7 GB
698	0f/84eb22	2254596	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	56m 39s	19.2 GB	18.3 GB
729	75/e7a36d	2254414	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 20m 34s	1.3 GB	566.1 MB
1781	a3/8c70ad	2255013	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	27.8s	4.2 GB	3.6 GB
969	28/c59ee0	2254989	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	19m 7s	7.4 GB	6.6 GB
2545	78/5f2a23	2254695	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 31s	10.4 GB	9.6 GB
2286	a3/cabe15	2254694	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 28s	19.1 GB	18.2 GB
190	e9/dd4efc	2254342	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 58m 56s	1.4 GB	708.6 MB
690	ee/f97cf1	2254826	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 33m 45s	7 GB	6.3 GB
465	c5/0fdb6f	2254980	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	27m 20s	10.5 GB	9.7 GB
240	5a/b5ca0f	2254997	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	17m 13s	25.7 GB	24.9 GB
1967	fa/645e96	2255024	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	53.1s	4.4 GB	3.6 GB
2693	7d/5a7174	2255021	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	1m 41s	16.1 GB	15.5 GB
1914	3f/0ab4c8	2255027	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	26.8s	4.4 GB	3.7 GB
1337	8f/0b46f5	2254393	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 34m 49s	1.5 GB	796.1 MB
