task_id	hash	native_id	name	status	exit	realtime	peak_vmem	peak_rss
85	8f/163147	2267861	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 49m 4s	1.4 GB	714.4 MB
880	28/dd3e4f	2267980	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	58m 20s	19.2 GB	18.3 GB
2589	d7/2c0a28	2268389	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	1m 52s	16 GB	15.3 GB
313	28/4f8b8a	2267994	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	57m 2s	27.5 GB	26.7 GB
57	45/37dcee	2267831	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 51m 25s	1.4 GB	717.1 MB
144	d2/da740b	2267920	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 49m 9s	9.9 GB	9.3 GB
326	23/597ea6	2268134	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 10m 59s	9.9 GB	9.3 GB
835	07/3c0c59	2268369	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	12m 8s	18.8 GB	18 GB
370	1f/8f8f83	2268391	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 43s	38.7 GB	38 GB
2406	a8/434b89	2268114	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	16.7s	1.2 GB	502.1 MB
2013	c4/dc6810	2268398	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	20.2s	4.4 GB	3.7 GB
2463	d1/89f64d	2268400	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.5s	1.1 GB	469.2 MB
151	15/bbd92f	2267926	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 49m 42s	9.9 GB	9.3 GB
22	44/70a638	2267797	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 52m 48s	1.4 GB	715.8 MB
92	60/16afee	2267867	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 51m 33s	1.4 GB	719.9 MB
148	68/49e3ff	2267924	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 48m 55s	1.4 GB	721.6 MB
2464	93/edf592	2268401	run_method (schraivogel/ground_truth_tapseq/gene+permutation_test)	COMPLETED	0	1m 4s	1.1 GB	391 MB
1858	4a/94f1fc	2268397	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	51.8s	4.3 GB	3.6 GB
120	62/d3e240	2267894	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 52m 19s	1.4 GB	712.4 MB
2428	3e/7304b2	2268411	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.1s	1.1 GB	429.3 MB
2465	f8/51a08f	2268402	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 39s	1.1 GB	412.5 MB
620	d6/ff0b2c	2268219	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 41s	7 GB	6.3 GB
2470	cc/27ac9b	2268415	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12s	1.1 GB	436.4 MB
64	7f/26ab33	2267839	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 55m 13s	1.4 GB	705 MB
186	1d/f53b90	2267962	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 49m 36s	9.9 GB	9.3 GB
268	e9/9e814e	2268366	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	17m 29s	25.7 GB	24.9 GB
1376	7e/909045	2267985	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 41m 18s	9.3 GB	8.6 GB
1897	0e/49b505	2268419	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	33s	4.3 GB	3.6 GB
113	dc/91b26e	2267888	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 56m 15s	1.4 GB	695.7 MB
2060	4d/949a7d	2268420	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	51s	2.7 GB	1.9 GB
1377	f4/88c746	2267986	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	1h 4m 11s	27.4 GB	26.5 GB
2650	42/f2a525	2268318	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	36m 46s	4.7 GB	4 GB
1522	1c/43a31e	2268357	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	25m 24s	9.8 GB	9 GB
983	b1/b7f0cb	2268370	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	19m 1s	7.4 GB	6.6 GB
1315	1c/88dda4	2268418	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 28s	41.7 GB	41 GB
608	67/9851de	2268422	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 30s	27.4 GB	26.7 GB
134	8f/ba34ff	2267910	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 58m 26s	1.4 GB	720 MB
8	22/bd198e	2267783	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 15s	1.4 GB	714.1 MB
2607	4e/c4e2d2	2268299	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	43m 10s	5.4 GB	4.6 GB
1894	58/954070	2268434	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	19.8s	4.4 GB	3.7 GB
127	92/fe21ad	2267903	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 59m 12s	1.4 GB	705 MB
106	bc/d63c66	2267881	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 59m 24s	1.4 GB	720.9 MB
667	40/891493	2268394	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	11m 7s	18.8 GB	18 GB
284	08/4ee3a9	2268179	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 4m 16s	9.9 GB	9.3 GB
2571	d6/1a2c75	2268379	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	17m 29s	21.1 GB	20.2 GB
1893	24/1d929a	2268433	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	47.4s	4.5 GB	3.7 GB
50	c1/3ce7a6	2267825	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 1m 55s	1.4 GB	715.4 MB
141	80/1f89aa	2267916	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 58s	1.4 GB	712 MB
1881	36/a5b115	2268112	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	12m 9s	4.7 GB	3.6 GB
468	22/c8b921	2268435	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	2m 45s	38.7 GB	38 GB
1586	2e/b775d0	2268270	run_method (papalexi/eccite_screen/gene+liscovitch_method)	COMPLETED	0	55m 53s	4.9 GB	4.2 GB
2649	ca/5ab020	2268317	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	43m 16s	5.4 GB	4.6 GB
2416	73/7800be	2268441	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 42s	1.1 GB	412.4 MB
1950	39/8e8599	2268447	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	25s	4.1 GB	3.4 GB
1248	5d/499390	2268381	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 22s	28.2 GB	27.3 GB
1578	09/c5d727	2268414	run_method (papalexi/eccite_screen/gene+seurat_de)	COMPLETED	0	10m 30s	5.1 GB	4.3 GB
312	70/585e60	2267995	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 49m 44s	9.9 GB	9.3 GB
1661	8e/0959eb	2268445	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 10s	2.7 GB	1.8 GB
78	3f/38b0b3	2267854	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 4m 30s	1.4 GB	723.8 MB
1949	99/774bbb	2268446	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	41.7s	4.5 GB	3.7 GB
1441	d2/69ed12	2268442	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 41s	41.7 GB	41 GB
2330	aa/84e198	2268454	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.1s	1.1 GB	436 MB
15	f9/c0e58c	2267795	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 6m 6s	1.4 GB	714.7 MB
2494	34/e19d31	2268455	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	35.3s	1.8 GB	1001.9 MB
1033	70/afe131	2268201	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 1m 35s	9.3 GB	8.6 GB
1424	32/2ed385	2268372	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	26m 16s	9.8 GB	9 GB
962	04/468ce1	2268395	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 39s	7.4 GB	6.6 GB
975	b8/066ca1	2268413	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 14s	18.8 GB	18 GB
807	1c/253e2b	2268427	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	10m 56s	18.8 GB	18 GB
319	3f/99b941	2268196	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 6m 43s	9.9 GB	9.3 GB
1110	3a/85a65d	2268109	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 39m 8s	9.3 GB	8.6 GB
521	f5/b0840e	2268403	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 5s	7.4 GB	6.6 GB
1462	86/454161	2268463	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 2s	41.7 GB	41 GB
99	1b/96e88c	2267874	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 10m 58s	1.4 GB	717.4 MB
154	c1/34c38c	2267929	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 18m 23s	1.3 GB	671.9 MB
2369	41/0aeb9b	2268469	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	18.4s	1.2 GB	411.6 MB
2194	a7/ec5858	2268281	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 57s	7.3 GB	6.5 GB
611	e5/615022	2268436	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 38s	18.8 GB	18 GB
161	ca/a13b8c	2267936	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 20m 29s	1.3 GB	671.7 MB
761	86/fa2ee4	2268058	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	54m 42s	19.2 GB	18.3 GB
2070	bc/f94be5	2268156	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	11m 22s	4.7 GB	3.6 GB
1263	fc/d6978a	2268407	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 1s	9.8 GB	9 GB
1583	ad/53b056	2268234	run_method (papalexi/eccite_screen/gene+nb_regression)	COMPLETED	0	1h 31m	1.1 GB	408.2 MB
389	ab/ca7b24	2268097	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 49m 11s	9.9 GB	9.3 GB
2523	ef/c37581	2268359	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	42m 24s	5.4 GB	4.6 GB
168	56/1aa922	2267944	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 20m 46s	1.3 GB	671.8 MB
175	d3/402292	2267950	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 18m 43s	1.3 GB	671.5 MB
898	5c/8f863e	2268457	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	10m 46s	18.8 GB	18 GB
1743	af/a003b4	2268476	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	53.4s	4.1 GB	3.5 GB
1707	28/806fd1	2268484	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	24.2s	4.1 GB	3.5 GB
664	7a/1060c6	2268475	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 12s	27.4 GB	26.7 GB
182	e8/36e2a5	2267956	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 19m 11s	1.3 GB	671.1 MB
759	7f/2ffe51	2268437	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 49s	7.4 GB	6.6 GB
2353	0b/16ec6b	2268477	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 45s	1.1 GB	411.5 MB
43	a0/1159b1	2267817	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 21m 27s	1.4 GB	718.2 MB
2229	70/52bbb7	2268305	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 4m	7.3 GB	6.5 GB
976	e3/89b6cf	2268450	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	16m 50s	7.4 GB	6.6 GB
189	1e/52a4aa	2267963	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 18m 1s	1.3 GB	671.2 MB
1639	cc/fa0a40	2268492	run_method (papalexi/eccite_screen/protein+nb_regression)	COMPLETED	0	11.9s	1.1 GB	393.9 MB
1777	e0/d23ced	2268493	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	24.7s	4.1 GB	3.5 GB
250	0a/d0a69c	2268073	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	57m 18s	27.6 GB	26.7 GB
1152	83/c85a2f	2268213	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 10m 19s	9.3 GB	8.6 GB
2396	63/b06cbb	2268495	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	32s	1.8 GB	1004.6 MB
1220	e6/af11ed	2268438	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	21m 29s	28.2 GB	27.3 GB
1888	29/ffbf83	2268163	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	11m 5s	4.7 GB	3.6 GB
970	28/2abc48	2268238	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 33s	7 GB	6.3 GB
1901	b5/5413a2	2268502	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	27.1s	4.4 GB	3.7 GB
423	79/98964d	2268431	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	24m 59s	10.5 GB	9.7 GB
786	78/88ff06	2268470	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 8s	18.8 GB	18 GB
1206	8a/ae0566	2268466	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	16m 3s	28.2 GB	27.3 GB
1294	17/aad001	2268501	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 4s	41.7 GB	41 GB
2602	d7/563050	2268194	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 28s	10.4 GB	9.6 GB
1117	31/958805	2268221	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 59m 22s	9.3 GB	8.6 GB
1147	bb/b44c5f	2268499	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 52s	41.7 GB	41 GB
1937	ad/a659a5	2268170	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	11m 20s	4.7 GB	3.6 GB
196	64/940813	2267972	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 16m 16s	1.3 GB	671.6 MB
737	7f/cf464d	2268488	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	10m 33s	18.8 GB	18 GB
643	23/09eb43	2268508	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 32s	27.4 GB	26.7 GB
1123	50/892714	2268452	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	25m	9.8 GB	9 GB
2207	31/64025d	2268421	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	34m 19s	29.2 GB	28.3 GB
1207	62/b18633	2268459	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 32s	9.8 GB	9 GB
625	0c/200bd6	2268479	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 33s	18.8 GB	18 GB
2104	34/f0f6a8	2268237	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 42m 26s	7 GB	6.3 GB
2202	b8/3d6d74	2268247	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 36m 17s	7 GB	6.3 GB
2271	d9/b559ed	2268356	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 11s	7.4 GB	6.6 GB
520	98/4ee345	2268498	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	10m 36s	18.8 GB	18 GB
2566	1f/0be2db	2268425	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	36m 43s	4.7 GB	4 GB
1195	fd/c84266	2268091	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	59m 18s	27.5 GB	26.5 GB
1179	24/9c9427	2268474	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 48s	9.8 GB	9 GB
2629	51/407738	2268429	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	39m 10s	4.7 GB	4 GB
1528	49/2ad0cf	2268490	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 40s	28.2 GB	27.3 GB
2056	ff/b4df90	2268193	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	16m 46s	4.7 GB	3.6 GB
1698	c7/e37e32	2268529	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	26.4s	4.2 GB	3.6 GB
1575	ca/3d37a9	2268322	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 18m 2s	1.1 GB	386.5 MB
201	8e/79456d	2268105	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	51m 51s	27.6 GB	26.7 GB
954	7a/e0c379	2268509	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	14m 59s	18.8 GB	18 GB
1750	56/fed955	2268534	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	57.7s	4.1 GB	3.5 GB
2375	67/b64dfe	2268535	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	35.5s	1.8 GB	965.2 MB
931	53/c8042b	2267998	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 45m 23s	1.2 GB	556 MB
2628	b3/b14f78	2268428	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	45m 2s	5.4 GB	4.6 GB
155	e3/72271d	2267930	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 51m 2s	1.4 GB	710.8 MB
162	8a/34a5eb	2267937	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 50m 24s	1.4 GB	721.7 MB
1160	f9/352c6e	2268099	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	59m 54s	27.4 GB	26.5 GB
968	90/5649ea	2268521	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 18s	18.8 GB	18 GB
1808	12/b3c80d	2268538	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 12s	2.7 GB	1.8 GB
1276	51/dd9ec7	2268510	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 7s	28.2 GB	27.3 GB
801	a3/6f216b	2268514	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	16m 49s	7.4 GB	6.6 GB
2460	87/4c3360	2268544	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	18.7s	1.3 GB	464.2 MB
1841	9b/ea9d17	2268540	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	55.3s	4.1 GB	3.5 GB
2459	71/fa4f83	2268543	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	36.1s	1.9 GB	1012.5 MB
1842	3d/fc2c0f	2268541	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 6s	4.2 GB	3.5 GB
1843	99/df22ed	2268542	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 12s	2.7 GB	1.8 GB
2334	ce/093a70	2268548	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	18.4s	1.2 GB	411.5 MB
1145	56/88b655	2268235	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 34s	9.3 GB	8.6 GB
176	cf/7c2721	2267951	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 50m 19s	1.4 GB	718 MB
346	ac/d63d6c	2268506	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	23m 40s	10.5 GB	9.7 GB
1076	72/15d4f0	2268117	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	57m 7s	27.4 GB	26.5 GB
2195	01/8a28d2	2268282	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 36m 52s	7 GB	6.3 GB
2651	5d/9f64b9	2268228	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 23s	10.3 GB	9.6 GB
2624	74/04b44c	2268545	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 53s	16 GB	15.3 GB
1931	17/3c6538	2268560	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	23.6s	4.3 GB	3.6 GB
969	04/aca22d	2268522	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 54s	7.4 GB	6.6 GB
2419	04/a975a8	2268561	run_method (schraivogel/ground_truth_tapseq/gene+liscovitch_method)	COMPLETED	0	11.7s	1.1 GB	412.2 MB
169	d4/82a88d	2267943	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 55m 14s	1.4 GB	713.4 MB
1126	4f/cbde1f	2268551	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 33s	41.7 GB	41 GB
558	18/fd5e87	2268120	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 18s	19.2 GB	18.3 GB
1482	fa/538253	2268125	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	59m 13s	27.5 GB	26.5 GB
1027	24/68be05	2268143	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	53m 32s	27.4 GB	26.5 GB
1049	53/6f1e46	2268563	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 50s	41.7 GB	41 GB
2112	5e/721ffd	2268214	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 16s	19 GB	18.2 GB
1728	25/3df5b7	2268574	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	25.5s	4.1 GB	3.5 GB
2570	20/66d2e4	2267993	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 4m 3s	1.2 GB	452.2 MB
2360	f4/edbaf1	2268575	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 43s	1.1 GB	412.1 MB
2329	9b/0a6299	2268283	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	15.3s	1.2 GB	500.2 MB
1783	c5/c53bc5	2268252	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca)	COMPLETED	0	9m 6s	4.4 GB	3.4 GB
2230	8c/08b856	2268306	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 41m 5s	7 GB	6.3 GB
1019	da/8d8c86	2268351	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 18s	7 GB	6.3 GB
1649	8d/e3f8f3	2268580	run_method (papalexi/eccite_screen/protein+liscovitch_method)	COMPLETED	0	10.5s	1 GB	347 MB
1792	2b/e0ccb5	2268581	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	54.6s	4.1 GB	3.5 GB
183	d5/c656a4	2267958	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 57m 46s	1.4 GB	720.5 MB
2327	6b/02ddf2	2268586	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	18.3s	1.2 GB	411.5 MB
851	76/6a26a7	2268261	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 57m 11s	7 GB	6.3 GB
992	b9/f86f8b	2268155	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	59m 1s	19.2 GB	18.3 GB
714	78/4fb0fd	2268027	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 43m 31s	1.2 GB	555.9 MB
1546	99/649c53	2268585	run_method (papalexi/eccite_screen/gene+weissman_method)	COMPLETED	0	2m 9s	18.2 GB	17.5 GB
258	ac/3e1d9f	2268584	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 23s	38.7 GB	38 GB
1719	e9/00215b	2268591	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	26.7s	4.2 GB	3.6 GB
1718	8e/1930e0	2268590	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	50.2s	4.3 GB	3.6 GB
1015	39/b885b3	2268059	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 43m 46s	1.2 GB	555.9 MB
1406	0c/66f1cc	2268589	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	2m 43s	41.7 GB	41 GB
1077	5a/0d913b	2268588	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 46s	41.7 GB	41 GB
197	26/a39b09	2267971	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 57m 33s	1.4 GB	705.2 MB
1684	bc/5ba4c1	2268599	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	27.7s	4.2 GB	3.6 GB
263	fb/d001cf	2268256	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 6m 51s	9.9 GB	9.3 GB
1299	b7/ad0e6c	2268268	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 58m 34s	9.3 GB	8.6 GB
990	0e/8f0b21	2268558	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 6s	7.4 GB	6.6 GB
510	9d/66d264	2268593	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 18s	38.7 GB	38 GB
1129	b4/49f998	2268553	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 38s	28.2 GB	27.3 GB
